is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,https://polianna-kg.org/Ontology#contains_instrument,https://polianna-kg.org/Ontology#contains_objective,https://polianna-kg.org/Ontology#contains_monitoring_form,https://polianna-kg.org/Ontology#contains_sanctioning_form,https://polianna-kg.org/Ontology#addresses,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,file_path,file_size,triple_count,cleaned,article_id,model,strategy,file_name,syntax_error_message
True,0,0.5,0.391304347826087,0.4390243902439025,9.0,9.0,14.0,0.5454545454545454,0.75,0.631578947368421,6.0,5.0,2.0,11.0,0.75,0.6428571428571429,0.6923076923076924,9.0,3.0,5.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 0.0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 1, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.8,0.5714285714285714,0.6666666666666666,4.0,1.0,3.0,1.0,0.0,{},True,23,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03/32014R0256_gpt-4o-2024-08-06_few-shot_20250409_111940.ttl,1448,18,False,EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,gpt-4o-2024-08-06,few-shot,32014R0256_gpt-4o-2024-08-06_few-shot_20250409_111940.ttl,
True,0,0.15384615384615385,0.2608695652173913,0.1935483870967742,6.0,33.0,17.0,0.3888888888888889,0.875,0.5384615384615385,7.0,11.0,1.0,18.0,0.28,0.5,0.358974358974359,7.0,18.0,7.0,"{'contains_instrument_precision': 0.2, 'contains_instrument_recall': 1.0, 'contains_instrument_f1_score': 0.33333333333333337, 'contains_instrument_true_positives': 2, 'contains_instrument_false_positives': 8, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 0.0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 1, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0.0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 1, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",1.0,0.14285714285714285,0.25,1.0,0.0,6.0,1.0,0.0,{},True,23,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03/32014R0256_gpt-4o-2024-08-06_zero-shot_20250409_111930.ttl,2439,39,False,EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,gpt-4o-2024-08-06,zero-shot,32014R0256_gpt-4o-2024-08-06_zero-shot_20250409_111930.ttl,
True,0,0.44,0.3055555555555556,0.36065573770491804,11.0,14.0,25.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,10.0,2.0,2.0,12.0,0.7333333333333333,0.6111111111111112,0.6666666666666666,11.0,4.0,7.0,"{'contains_instrument_precision': 0.5, 'contains_instrument_recall': 0.5, 'contains_instrument_f1_score': 0.5, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 1.0, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.6666666666666666,0.4444444444444444,0.5333333333333333,4.0,2.0,5.0,1.0,0.0,{},True,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_gpt-4o-2024-08-06_one-shot_20250409_112135.ttl,1741,25,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,one-shot,32018L2001_gpt-4o-2024-08-06_one-shot_20250409_112135.ttl,
True,0,0.5555555555555556,0.4166666666666667,0.4761904761904762,15.0,12.0,21.0,1.0,0.5833333333333334,0.7368421052631579,7.0,0.0,5.0,7.0,0.8461538461538461,0.6111111111111112,0.7096774193548387,11.0,2.0,7.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.5, 'contains_instrument_f1_score': 0.6666666666666666, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.7777777777777778,0.7777777777777778,0.7777777777777778,7.0,2.0,2.0,1.0,0.0,{},True,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_o3-mini-2025-01-31_few-shot_20250410_231419.ttl,2502,27,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,o3-mini-2025-01-31,few-shot,32018L2001_o3-mini-2025-01-31_few-shot_20250410_231419.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_llama3.1:70b_few-shot_20250410_002528.ttl,2028,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,llama3.1:70b,few-shot,32018L2001_llama3.1:70b_few-shot_20250410_002528.ttl,"at line 7 of <>:
Bad syntax (Prefix ""rdfs:"" not bound) at ^ in:
""...b'eli/dir/2018/2001/oj>\n    rdf:type        poli:Policy ;\n    '^b'rdfs:label      ""EU_32018L2001_Title_0_Chapter_0_Section_0_A'..."""
True,0,0.0,0.0,0.0,0.0,31.0,36.0,0.2,0.08333333333333333,0.11764705882352941,1.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,3.0,18.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,{},True,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_llama3.1:70b_one-shot_20250410_002425.ttl,7753,31,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,llama3.1:70b,one-shot,32018L2001_llama3.1:70b_one-shot_20250410_002425.ttl,
True,0,0.4583333333333333,0.3055555555555556,0.3666666666666667,11.0,13.0,25.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,10.0,2.0,2.0,12.0,0.7857142857142857,0.6111111111111112,0.6875000000000001,11.0,3.0,7.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.5, 'contains_instrument_f1_score': 0.6666666666666666, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 1.0, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.6666666666666666,0.4444444444444444,0.5333333333333333,4.0,2.0,5.0,1.0,0.0,{},True,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_gpt-4o-2024-08-06_few-shot_20250409_112140.ttl,1712,24,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,few-shot,32018L2001_gpt-4o-2024-08-06_few-shot_20250409_112140.ttl,
True,0,0.17142857142857143,0.16666666666666666,0.16901408450704225,6.0,29.0,30.0,0.8181818181818182,0.75,0.7826086956521738,9.0,2.0,3.0,11.0,0.5625,0.5,0.5294117647058824,9.0,7.0,9.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.5, 'contains_instrument_f1_score': 0.6666666666666666, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 1.0, 'addresses_recall': 1.0, 'addresses_f1_score': 1.0, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",0.2222222222222222,0.2222222222222222,0.2222222222222222,2.0,7.0,7.0,1.0,0.0,{},True,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_o3-mini-2025-01-31_one-shot_20250410_231346.ttl,2890,35,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,o3-mini-2025-01-31,one-shot,32018L2001_o3-mini-2025-01-31_one-shot_20250410_231346.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_llama3.1:70b_zero-shot_20250410_002133.ttl,1851,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,llama3.1:70b,zero-shot,32018L2001_llama3.1:70b_zero-shot_20250410_002133.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .\n@p'..."""
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_o3-mini-2025-01-31_zero-shot_20250410_231308.ttl,3603,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,o3-mini-2025-01-31,zero-shot,32018L2001_o3-mini-2025-01-31_zero-shot_20250410_231308.ttl,"at line 10 of <>:
Bad syntax (newline found in string literal) at ^ in:
""...b'X Number: 32018L2001. Annotators: C, F. Raw text: article 25'^b'\nmainstreaming renewable energy in the transport sector\n1.\xc2\xa0'..."""
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_112129.ttl,32808,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,zero-shot,32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_112129.ttl,string index out of range
True,0,0.4782608695652174,0.4782608695652174,0.4782608695652174,11.0,12.0,12.0,0.8571428571428571,1.0,0.923076923076923,6.0,1.0,0.0,7.0,0.6923076923076923,0.75,0.7199999999999999,9.0,4.0,3.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 1.0, 'contains_instrument_f1_score': 1.0, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",0.625,0.625,0.625,5.0,3.0,3.0,1.0,0.0,{},True,23,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58/32018R1999_gpt-4o-2024-08-06_few-shot_20250409_112156.ttl,1966,23,False,EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,gpt-4o-2024-08-06,few-shot,32018R1999_gpt-4o-2024-08-06_few-shot_20250409_112156.ttl,
True,0,0.0,0.0,0.0,0.0,16.0,23.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,1.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,7.0,12.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 0, 'contains_objective_recall': 0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,{},True,23,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58/32018R1999_llama3.1:70b_few-shot_20250409_222558.ttl,1216,16,False,EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,llama3.1:70b,few-shot,32018R1999_llama3.1:70b_few-shot_20250409_222558.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58/32018R1999_llama3.1:70b_zero-shot_20250409_222357.ttl,1704,0,False,EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,llama3.1:70b,zero-shot,32018R1999_llama3.1:70b_zero-shot_20250409_222357.ttl,"at line 15 of <>:
Bad syntax (expected item in list or ')') at ^ in:
""...b'ata.europa.eu/eli/reg/2018/1999/oj> ;\n  poli:annotators (""A""'^b', ""C"") .\n\n<http://example.org/article-58>\n  a poli:Article ;'..."""
